latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
-37.785587,144.93976,19.0,36000,Australia/Sydney,GMT+10

time,temperature_2m_mean (°C),temperature_2m_max (°C),temperature_2m_min (°C),apparent_temperature_mean (°C),apparent_temperature_max (°C),apparent_temperature_min (°C),sunshine_duration (s),rain_sum (mm),precipitation_sum (mm),snowfall_sum (cm),daylight_duration (s)
2018-10-14,19.6,25.9,11.7,16.9,23.3,9.9,40799.71,0.00,0.00,0.00,46740.28
2018-10-15,22.7,27.4,17.7,19.5,25.6,14.0,36834.78,0.00,0.00,0.00,46882.77
2018-10-16,20.7,24.1,15.7,18.3,21.2,14.0,14817.15,6.80,6.80,0.00,47025.38
2018-10-17,17.5,21.2,13.4,16.4,19.7,12.8,41121.98,1.80,1.80,0.00,47167.99
2018-10-18,16.7,20.5,13.9,15.2,19.7,12.2,10305.57,1.60,1.60,0.00,47310.48
2018-10-19,19.7,26.7,11.9,17.6,23.9,10.3,39723.98,0.00,0.00,0.00,47452.75
2018-10-20,13.6,21.5,9.8,11.0,17.6,7.8,18443.73,7.90,7.90,0.00,47594.69
2018-10-21,12.7,18.4,6.9,10.9,17.0,4.9,45567.30,0.00,0.00,0.00,47736.16
2018-10-22,17.3,25.2,7.3,14.2,22.2,5.1,46479.90,0.00,0.00,0.00,47877.07
2018-10-23,13.3,18.2,9.2,10.8,16.2,8.0,26575.77,2.60,2.60,0.00,48017.27
2018-10-24,11.9,16.4,7.6,8.7,14.0,4.6,40524.47,0.00,0.00,0.00,48156.67
2018-10-25,12.5,20.2,5.7,10.7,20.2,3.7,45955.78,0.00,0.00,0.00,48295.12
2018-10-26,12.7,17.9,7.8,10.8,15.1,5.8,41746.89,0.20,0.20,0.00,48432.49
2018-10-27,13.1,19.5,8.4,10.5,16.2,6.6,38339.16,0.70,0.70,0.00,48568.66
2018-10-28,11.6,15.7,6.6,8.8,14.4,3.9,46634.84,0.00,0.00,0.00,48703.50
2018-10-29,12.3,17.9,7.4,10.3,17.1,5.4,46664.19,0.00,0.00,0.00,48836.87
2018-10-30,15.1,24.8,6.2,13.7,25.1,4.2,47297.16,0.00,0.00,0.00,48968.62
2018-10-31,15.4,20.0,10.8,14.9,19.5,10.2,28379.09,0.80,0.80,0.00,49098.63
2018-11-01,22.9,32.4,11.2,21.4,29.9,10.7,32526.46,0.00,0.00,0.00,49227.77
2018-11-02,24.3,30.1,15.4,21.7,28.8,12.0,37896.27,12.40,12.40,0.00,49356.64
2018-11-03,15.3,20.0,12.1,12.2,16.7,8.9,40817.42,0.00,0.00,0.00,49485.10
2018-11-04,15.9,23.4,8.7,14.9,23.0,7.3,45892.27,0.00,0.00,0.00,49613.04
2018-11-05,19.2,28.0,13.8,19.1,27.0,13.1,36521.58,10.80,10.80,0.00,49740.31
2018-11-06,16.6,21.3,13.2,17.1,23.2,13.2,24036.29,33.80,33.80,0.00,49866.79
2018-11-07,12.1,15.2,8.8,9.2,11.8,5.9,49454.43,4.80,4.80,0.00,49992.33
2018-11-08,11.6,16.4,6.2,8.9,12.8,3.5,44901.89,0.50,0.50,0.00,50116.79
2018-11-09,13.0,18.6,7.6,10.7,15.6,5.4,38083.04,2.30,2.30,0.00,50240.03
2018-11-10,13.7,19.9,7.6,12.3,19.2,5.9,49820.85,0.20,0.20,0.00,50361.90
2018-11-11,14.5,19.8,8.9,13.6,20.3,7.6,49898.37,0.00,0.00,0.00,50482.24
2018-11-12,19.4,28.9,8.1,17.7,26.4,6.5,44156.47,0.00,0.00,0.00,50600.91
2018-11-13,22.9,30.0,15.5,20.0,26.5,15.6,26952.49,3.80,3.80,0.00,50717.75
2018-11-14,15.9,19.2,13.9,15.1,18.9,12.5,15184.15,7.10,7.10,0.00,50832.61
2018-11-15,14.4,17.3,11.1,11.2,13.9,8.8,48888.72,0.30,0.30,0.00,50945.30
2018-11-16,13.5,18.7,6.6,11.6,18.2,4.2,50142.03,0.00,0.00,0.00,51055.69
2018-11-17,14.2,18.8,9.2,11.7,17.3,7.4,50185.10,0.00,0.00,0.00,51163.59
2018-11-18,18.2,26.9,8.8,17.5,27.9,7.0,49782.57,0.00,0.00,0.00,51268.84
2018-11-19,22.8,30.5,12.6,20.4,28.7,11.3,47284.88,0.00,0.00,0.00,51371.26
2018-11-20,22.3,26.5,15.6,20.5,25.7,16.0,6272.26,7.50,7.50,0.00,51470.68
2018-11-21,16.0,21.3,10.6,14.7,20.4,8.5,45840.63,10.60,10.60,0.00,51567.88
2018-11-22,12.3,15.6,8.8,9.0,11.9,5.8,47979.21,6.60,6.60,0.00,51663.42
2018-11-23,12.4,14.0,10.7,8.2,10.2,5.0,2777.26,8.40,8.40,0.00,51757.16
2018-11-24,13.8,16.1,11.4,11.0,13.5,8.7,20631.95,3.00,3.00,0.00,51849.01
2018-11-25,14.3,18.0,11.2,12.5,16.5,9.7,40795.13,2.60,2.60,0.00,51938.82
2018-11-26,14.7,18.1,10.2,13.7,17.6,9.9,48654.79,0.70,0.70,0.00,52026.48
2018-11-27,16.0,19.6,12.4,15.0,19.5,12.3,33294.40,1.10,1.10,0.00,52111.85
2018-11-28,16.4,20.0,12.8,14.2,17.5,11.3,50400.00,0.90,0.90,0.00,52194.81
2018-11-29,15.6,18.6,13.8,13.9,17.5,12.0,29438.92,1.30,1.30,0.00,52275.23
2018-11-30,15.6,21.0,11.6,14.6,21.3,10.2,45751.19,0.40,0.40,0.00,52352.98
2018-12-01,21.1,30.4,8.1,18.2,26.9,6.2,47228.77,0.00,0.00,0.00,52427.92
2018-12-02,15.5,20.0,12.2,12.2,19.2,9.4,33061.27,11.10,11.10,0.00,52499.93
2018-12-03,16.6,22.4,11.9,13.3,18.1,8.9,30383.57,0.40,0.40,0.00,52568.86
2018-12-04,15.8,19.4,13.0,14.4,18.8,11.6,34550.39,1.20,1.20,0.00,52634.59
2018-12-05,17.4,23.5,10.6,17.5,25.0,9.9,50621.16,0.00,0.00,0.00,52696.98
2018-12-06,24.6,34.0,11.4,23.5,33.0,10.8,50595.78,0.00,0.00,0.00,52755.90
2018-12-07,31.1,38.3,24.9,27.6,34.6,21.3,43596.71,0.00,0.00,0.00,52811.21
2018-12-08,23.9,30.2,16.9,23.4,30.8,16.4,26720.58,0.80,0.80,0.00,52862.78
2018-12-09,18.3,23.0,15.2,18.0,23.9,15.2,31395.90,1.80,1.80,0.00,52910.46
2018-12-10,17.1,20.9,13.9,16.1,20.3,13.8,49240.32,0.00,0.00,0.00,52954.15
2018-12-11,18.2,24.2,12.8,18.0,25.2,12.3,50809.18,0.00,0.00,0.00,52994.18
2018-12-12,24.6,32.7,14.2,24.1,32.6,14.7,49674.60,0.00,0.00,0.00,53030.86
2018-12-13,19.0,22.5,16.5,19.2,24.3,15.4,24558.17,17.30,17.30,0.00,53064.17
2018-12-14,17.8,21.5,14.9,18.8,23.2,14.8,13198.02,13.20,13.20,0.00,53094.06
2018-12-15,19.8,24.0,16.1,20.4,26.9,17.0,32400.00,10.20,10.20,0.00,53120.52
2018-12-16,18.6,23.3,14.8,18.6,23.2,14.6,44571.35,3.80,3.80,0.00,53143.51
2018-12-17,17.6,21.0,14.5,17.4,21.5,15.0,49215.67,0.00,0.00,0.00,53163.00
2018-12-18,17.9,21.2,15.8,17.6,23.2,15.7,23809.19,0.20,0.20,0.00,53178.98
2018-12-19,19.9,27.7,14.3,21.3,30.7,14.6,34974.80,1.60,1.60,0.00,53191.41
2018-12-20,17.7,20.5,15.2,16.9,20.1,13.2,36229.00,1.00,1.00,0.00,53200.29
2018-12-21,17.2,21.1,14.1,15.7,20.2,12.2,34840.75,22.70,22.70,0.00,53205.59
2018-12-22,15.8,18.2,13.5,13.5,16.4,11.4,50931.04,2.20,2.20,0.00,53207.30
2018-12-23,16.8,23.2,8.9,16.8,25.7,7.8,51874.79,0.00,0.00,0.00,53205.38
2018-12-24,22.4,32.2,11.5,22.0,31.7,11.3,52089.14,0.00,0.00,0.00,53199.84
2018-12-25,19.4,24.9,12.6,19.2,26.2,11.6,51450.32,0.00,0.00,0.00,53190.67
2018-12-26,18.7,24.6,13.1,19.2,26.4,12.8,51731.47,0.00,0.00,0.00,53177.85
2018-12-27,24.7,36.1,13.1,25.2,39.8,12.8,49855.67,0.00,0.00,0.00,53161.37
2018-12-28,26.2,35.6,19.9,25.9,34.5,20.1,39386.98,0.00,0.00,0.00,53141.23
2018-12-29,20.5,22.4,17.5,21.4,23.9,18.5,1311.68,1.80,1.80,0.00,53117.42
2018-12-30,19.1,22.8,16.6,19.5,23.9,16.3,26275.50,4.60,4.60,0.00,53089.93
2018-12-31,19.3,24.4,14.8,19.5,27.2,14.8,50499.64,0.50,0.50,0.00,53058.52
2019-01-01,19.2,25.5,13.2,19.3,26.5,13.6,51761.83,0.00,0.00,0.00,53023.05
2019-01-02,19.0,22.4,16.1,18.8,23.3,16.0,38657.20,0.50,0.50,0.00,52983.64
2019-01-03,20.2,27.9,13.3,21.4,30.8,13.0,47700.29,0.00,0.00,0.00,52940.41
2019-01-04,26.1,43.9,17.0,24.2,41.5,16.4,50292.24,0.00,0.00,0.00,52893.44
2019-01-05,17.8,19.8,16.5,15.5,17.3,14.5,26722.08,2.40,2.40,0.00,52842.87
2019-01-06,17.8,22.0,12.6,16.3,21.2,10.9,50181.99,0.50,0.50,0.00,52788.80
2019-01-07,19.1,24.9,13.2,18.8,26.0,13.0,46328.19,0.00,0.00,0.00,52731.35
2019-01-08,19.8,24.9,16.4,19.5,26.8,15.9,47644.00,0.00,0.00,0.00,52670.62
2019-01-09,17.3,20.6,14.9,14.9,18.9,13.2,47236.20,0.30,0.30,0.00,52606.73
2019-01-10,16.9,21.8,11.1,15.3,21.7,9.2,50360.82,0.00,0.00,0.00,52539.79
2019-01-11,21.9,30.7,12.4,21.2,31.2,12.2,49739.55,0.00,0.00,0.00,52469.92
2019-01-12,22.0,25.2,16.4,20.0,24.3,14.7,49122.15,0.00,0.00,0.00,52397.23
2019-01-13,21.7,30.0,13.6,20.8,29.6,13.2,50762.06,0.00,0.00,0.00,52321.82
2019-01-14,24.8,33.6,16.7,26.1,37.0,17.5,50468.44,0.00,0.00,0.00,52243.82
2019-01-15,25.3,33.7,17.6,26.7,36.1,19.7,47910.34,0.00,0.00,0.00,52163.33
2019-01-16,23.2,30.1,17.6,24.1,32.8,19.1,38521.75,0.00,0.00,0.00,52080.46
2019-01-17,26.5,36.0,19.8,27.4,34.8,21.7,11230.07,0.40,0.40,0.00,51995.33
2019-01-18,24.3,30.1,18.8,25.3,31.4,18.2,19627.34,1.40,1.40,0.00,51908.02
2019-01-19,19.2,23.2,15.4,17.7,22.8,13.9,49031.31,0.60,0.60,0.00,51818.66
2019-01-20,19.8,24.6,15.6,19.8,25.8,15.7,42276.25,0.00,0.00,0.00,51726.50
2019-01-21,21.5,27.7,17.2,22.7,30.4,18.0,44268.47,0.00,0.00,0.00,51631.06
2019-01-22,22.9,30.0,18.0,24.4,33.3,19.7,41286.34,0.00,0.00,0.00,51532.53
2019-01-23,20.8,24.8,18.0,20.8,25.3,18.9,38011.06,0.00,0.00,0.00,51431.09
2019-01-24,28.2,40.6,15.8,29.0,42.2,16.5,45763.35,0.00,0.00,0.00,51326.89
2019-01-25,31.1,44.5,20.8,29.6,43.1,21.8,47157.37,0.00,0.00,0.00,51220.12
2019-01-26,22.3,26.6,18.7,22.3,28.3,17.9,43374.25,0.80,0.80,0.00,51110.95
2019-01-27,21.2,27.1,17.2,20.3,26.8,16.7,39235.16,0.10,0.10,0.00,50999.52
2019-01-28,22.9,34.5,13.9,23.3,35.9,14.5,47534.48,0.00,0.00,0.00,50886.01
2019-01-29,24.1,36.3,15.1,24.2,36.5,16.4,47416.33,0.00,0.00,0.00,50770.57
2019-01-30,26.1,39.4,15.6,26.5,38.3,16.6,43875.75,4.20,4.20,0.00,50653.37
2019-01-31,18.6,21.9,14.9,15.5,24.2,11.5,46781.87,1.00,1.00,0.00,50534.55
2019-02-01,17.6,24.2,12.1,15.3,22.7,8.9,47170.20,0.00,0.00,0.00,50414.27
2019-02-02,24.4,36.2,13.3,24.6,36.6,12.8,46884.58,0.00,0.00,0.00,50292.66
2019-02-03,25.8,36.7,16.6,26.5,39.2,18.2,45878.81,0.00,0.00,0.00,50169.89
2019-02-04,20.3,22.7,18.0,19.1,21.1,16.0,37625.15,0.30,0.30,0.00,50046.07
2019-02-05,20.9,25.4,17.0,20.7,25.9,15.6,38146.70,0.00,0.00,0.00,49921.37
2019-02-06,25.7,33.7,17.9,27.4,35.9,19.6,40996.86,0.60,0.60,0.00,49795.91
2019-02-07,23.3,28.6,20.5,25.4,31.7,21.7,46789.95,3.30,3.30,0.00,49669.83
2019-02-08,19.6,22.7,16.2,19.0,21.9,13.9,40849.00,0.30,0.30,0.00,49543.24
2019-02-09,16.0,19.7,13.6,12.5,14.1,10.3,36091.05,3.60,3.60,0.00,49415.26
2019-02-10,17.1,24.0,10.9,15.6,24.4,8.4,46800.00,0.00,0.00,0.00,49285.28
2019-02-11,20.2,27.5,12.2,19.1,25.9,12.0,31658.96,0.00,0.00,0.00,49153.45
2019-02-12,16.5,21.6,11.2,13.4,18.8,8.0,32400.00,5.70,5.70,0.00,49019.93
2019-02-13,14.2,18.9,10.2,10.9,14.8,6.5,41103.55,0.10,0.10,0.00,48884.86
2019-02-14,16.7,23.9,9.8,15.4,24.6,7.3,46800.00,0.00,0.00,0.00,48748.39
2019-02-15,18.8,23.6,15.4,19.0,24.4,16.2,33476.58,1.00,1.00,0.00,48610.66
2019-02-16,19.3,25.9,14.9,19.7,28.0,15.3,35133.94,0.00,0.00,0.00,48471.82
2019-02-17,21.5,28.9,13.4,21.4,29.1,13.9,39024.81,0.00,0.00,0.00,48332.00
2019-02-18,20.1,23.2,15.1,18.7,23.0,13.0,28207.96,0.10,0.10,0.00,48191.32
2019-02-19,16.5,20.5,12.5,14.1,18.1,10.5,46800.00,0.10,0.10,0.00,48049.93
2019-02-20,17.1,23.5,10.9,15.4,22.0,9.2,46800.00,0.00,0.00,0.00,47907.96
2019-02-21,17.0,20.4,13.6,15.0,18.7,12.2,46800.00,0.10,0.10,0.00,47765.54
2019-02-22,17.7,22.4,13.9,16.5,21.9,13.5,46739.59,0.00,0.00,0.00,47622.77
2019-02-23,19.2,24.0,14.1,18.4,23.9,14.1,45893.78,0.00,0.00,0.00,47479.79
2019-02-24,22.9,33.9,11.9,21.8,33.2,11.7,46613.05,0.00,0.00,0.00,47336.72
2019-02-25,25.7,34.9,16.9,23.1,33.4,14.9,46550.39,0.00,0.00,0.00,47193.68
2019-02-26,19.4,23.6,15.1,18.3,24.2,13.9,46488.16,0.00,0.00,0.00,47050.78
2019-02-27,20.3,29.5,11.7,20.6,29.7,11.6,46381.75,0.00,0.00,0.00,46908.13
2019-02-28,28.0,37.3,16.8,26.1,35.1,16.7,45723.05,0.00,0.00,0.00,46765.86
2019-03-01,30.1,37.2,22.6,28.4,35.8,21.1,46097.62,0.00,0.00,0.00,46623.09
2019-03-02,29.9,36.8,22.6,27.6,34.8,21.5,45954.08,0.00,0.00,0.00,46479.25
2019-03-03,29.2,38.0,20.0,27.0,35.5,20.7,36149.45,0.00,0.00,0.00,46334.44
2019-03-04,21.6,27.5,17.5,22.0,28.6,18.7,44168.07,0.00,0.00,0.00,46188.77
2019-03-05,20.0,24.6,16.6,20.2,24.4,17.4,42664.27,0.70,0.70,0.00,46042.37
2019-03-06,15.0,18.1,12.4,11.1,14.6,8.6,44960.43,1.50,1.50,0.00,45895.32
2019-03-07,16.0,23.1,9.7,14.1,22.5,6.9,42946.15,0.00,0.00,0.00,45747.76
2019-03-08,19.0,25.8,13.4,15.8,22.7,9.6,13657.92,0.40,0.40,0.00,45599.77
2019-03-09,19.1,25.1,12.2,18.5,24.7,11.6,40182.70,0.00,0.00,0.00,45451.47
2019-03-10,19.4,27.7,13.3,18.7,26.1,13.2,28209.03,0.50,0.50,0.00,45302.96
2019-03-11,18.7,23.0,15.9,18.6,23.1,16.3,34390.34,0.90,0.90,0.00,45154.36
2019-03-12,16.1,19.4,13.1,13.3,17.0,10.7,26665.11,0.00,0.00,0.00,45005.73
2019-03-13,14.3,18.5,10.2,12.1,15.8,8.2,23213.10,0.10,0.10,0.00,44857.21
2019-03-14,16.0,22.0,10.6,14.5,21.0,9.6,43296.81,0.00,0.00,0.00,44708.89
2019-03-15,16.6,22.6,10.4,15.3,21.2,10.0,43771.50,0.00,0.00,0.00,44560.86
2019-03-16,19.5,28.2,11.6,19.4,28.9,11.2,41229.63,0.00,0.00,0.00,44413.24
2019-03-17,19.9,26.4,14.4,20.6,27.7,15.1,41593.00,0.00,0.00,0.00,44266.10
2019-03-18,20.8,28.1,15.6,20.8,27.5,16.0,41375.49,0.00,0.00,0.00,44119.57
2019-03-19,20.2,24.0,16.6,20.6,24.3,17.9,21641.64,0.00,0.00,0.00,43973.73
2019-03-20,21.2,25.5,18.8,22.4,26.5,20.7,33918.22,0.40,0.40,0.00,43828.69
2019-03-21,20.9,26.2,17.6,22.4,26.6,19.4,22623.30,0.10,0.10,0.00,43683.66
2019-03-22,23.7,30.9,18.0,25.0,33.4,20.3,37760.26,0.70,0.70,0.00,43538.10
2019-03-23,23.1,30.0,18.8,22.2,29.3,18.0,22899.57,0.80,0.80,0.00,43392.09
2019-03-24,22.5,30.1,17.0,21.4,27.0,17.0,37497.88,2.60,2.60,0.00,43245.74
2019-03-25,16.9,20.5,12.4,12.2,20.1,8.6,39903.67,0.50,0.50,0.00,43099.13
2019-03-26,15.9,20.8,12.1,12.3,16.4,7.9,36982.09,0.00,0.00,0.00,42952.36
2019-03-27,16.2,22.1,12.4,15.1,22.0,11.1,39644.41,0.00,0.00,0.00,42805.51
2019-03-28,19.6,27.8,10.8,16.8,24.4,9.9,39988.07,0.00,0.00,0.00,42658.67
2019-03-29,19.6,28.4,11.4,15.4,22.7,9.3,28862.99,3.60,3.60,0.00,42511.95
2019-03-30,11.4,15.4,8.4,7.4,10.0,5.0,39600.00,2.70,2.70,0.00,42365.43
2019-03-31,14.0,17.6,10.3,11.6,14.7,7.4,4664.68,1.50,1.50,0.00,42219.20
2019-04-01,14.1,18.4,8.9,12.6,17.2,6.7,24102.32,0.70,0.70,0.00,42073.36
2019-04-02,15.9,25.2,6.1,13.8,22.1,4.2,39600.00,0.00,0.00,0.00,41927.99
2019-04-03,17.7,25.0,14.0,15.5,21.7,12.0,31590.49,0.10,0.10,0.00,41783.20
2019-04-04,16.5,23.8,12.4,16.2,23.7,11.3,39600.00,0.80,0.80,0.00,41639.08
2019-04-05,22.1,28.0,13.1,19.2,24.4,12.9,36276.91,0.10,0.10,0.00,41495.73
2019-04-06,18.0,24.1,11.9,16.4,19.7,11.5,34359.04,0.30,0.30,0.00,41353.24
2019-04-07,17.5,26.1,9.4,15.2,22.1,7.9,36000.00,0.00,0.00,0.00,41211.72
2019-04-08,17.2,22.5,11.8,14.9,18.2,10.4,29709.96,1.30,1.30,0.00,41071.26
2019-04-09,13.2,16.2,10.1,9.7,12.9,7.0,35291.78,1.00,1.00,0.00,40931.96
2019-04-10,13.0,16.4,9.9,10.6,13.5,7.3,27121.04,0.70,0.70,0.00,40793.11
2019-04-11,12.9,18.2,8.8,11.0,16.3,7.1,39339.80,0.00,0.00,0.00,40654.16
2019-04-12,14.3,25.0,5.2,12.0,21.0,3.3,39254.67,0.00,0.00,0.00,40515.24
2019-04-13,13.5,20.6,6.4,12.2,18.8,4.6,25219.67,0.00,0.00,0.00,40376.42
2019-04-14,15.7,23.2,8.6,15.2,22.5,7.9,39084.94,0.00,0.00,0.00,40237.79
2019-04-15,18.5,26.9,10.9,17.3,25.5,10.3,36004.32,0.00,0.00,0.00,40099.46
2019-04-16,23.4,29.4,18.5,20.4,25.7,16.5,38916.50,0.00,0.00,0.00,39961.50
2019-04-17,24.6,30.2,16.5,20.5,25.7,14.0,32540.96,0.30,0.30,0.00,39824.02
2019-04-18,15.1,18.4,10.9,12.8,15.8,9.7,32400.00,0.70,0.70,0.00,39687.13
2019-04-19,14.7,22.6,9.0,13.5,21.9,6.9,37089.97,0.00,0.00,0.00,39550.91
2019-04-20,19.1,29.8,9.0,16.7,26.6,6.8,38586.30,0.00,0.00,0.00,39415.47
2019-04-21,21.2,27.5,13.6,18.8,24.1,12.1,18936.15,5.90,5.90,0.00,39280.91
2019-04-22,15.1,17.6,12.6,13.6,15.1,11.5,9310.10,0.80,0.80,0.00,39147.33
2019-04-23,14.5,19.0,10.6,13.5,17.8,9.3,33092.82,2.10,2.10,0.00,39014.84
2019-04-24,15.6,21.3,12.3,15.5,22.3,12.0,26466.83,1.10,1.10,0.00,38883.55
2019-04-25,14.4,20.4,8.4,12.5,17.4,6.9,37967.58,0.00,0.00,0.00,38753.57
2019-04-26,12.7,15.2,8.6,8.8,11.8,4.9,27297.89,1.70,1.70,0.00,38625.01
2019-04-27,12.0,15.9,7.9,8.7,12.5,4.3,16915.24,0.00,0.00,0.00,38497.98
2019-04-28,13.9,16.3,10.8,11.7,13.4,9.4,12474.21,0.90,0.90,0.00,38372.61
2019-04-29,11.7,17.4,7.4,10.2,15.7,5.8,37016.66,0.00,0.00,0.00,38249.00
2019-04-30,15.9,22.2,9.3,12.5,17.6,6.9,36073.10,0.00,0.00,0.00,38126.48
2019-05-01,18.6,21.3,15.9,15.9,18.6,13.6,27749.79,3.40,3.40,0.00,38004.56
2019-05-02,17.5,21.1,14.6,16.7,19.1,13.2,12068.35,31.10,31.10,0.00,37883.33
2019-05-03,14.6,19.5,9.4,12.4,15.9,8.1,35707.93,0.00,0.00,0.00,37762.91
2019-05-04,13.0,14.8,11.6,10.4,11.6,9.4,33291.04,5.00,5.00,0.00,37643.38
2019-05-05,12.7,15.8,9.8,10.7,14.1,7.3,31102.00,1.60,1.60,0.00,37524.86
2019-05-06,12.6,15.5,9.4,11.2,13.2,8.3,33888.30,1.20,1.20,0.00,37407.45
2019-05-07,12.6,17.6,6.9,9.5,13.4,4.3,35626.75,1.40,1.40,0.00,37291.25
2019-05-08,12.0,15.6,9.6,9.3,12.0,6.8,32853.34,7.50,7.50,0.00,37176.37
2019-05-09,12.5,15.6,8.8,8.4,11.0,5.3,22880.85,0.90,0.90,0.00,37062.92
2019-05-10,11.6,13.6,10.2,8.7,10.7,7.1,20023.92,17.60,17.60,0.00,36951.03
2019-05-11,12.5,15.8,9.9,9.8,13.0,6.2,25129.36,0.00,0.00,0.00,36840.79
2019-05-12,12.9,16.6,9.1,11.5,15.7,7.4,31064.52,1.40,1.40,0.00,36732.34
2019-05-13,13.1,17.4,10.3,10.4,14.3,7.6,29331.41,0.00,0.00,0.00,36625.77
2019-05-14,13.8,19.5,9.6,11.7,17.1,6.5,34996.17,0.10,0.10,0.00,36521.23
2019-05-15,12.5,16.4,8.9,11.5,14.8,7.8,30093.88,0.10,0.10,0.00,36418.83
2019-05-16,9.9,15.9,5.2,8.4,14.9,3.2,34893.22,0.00,0.00,0.00,36318.69
2019-05-17,10.5,18.5,5.6,8.9,17.9,3.3,34842.70,0.00,0.00,0.00,36220.94
2019-05-18,10.4,19.4,3.8,9.1,19.1,1.4,34792.89,0.00,0.00,0.00,36125.71
2019-05-19,13.3,20.0,7.2,11.1,16.9,5.4,30866.35,0.00,0.00,0.00,36033.12
2019-05-20,15.2,18.0,12.7,12.3,14.5,9.8,13913.42,2.50,2.50,0.00,35942.62
2019-05-21,13.8,18.8,10.5,11.7,16.3,8.1,26262.04,0.00,0.00,0.00,35853.83
2019-05-22,14.5,20.9,10.9,12.9,19.8,8.7,34585.79,0.00,0.00,0.00,35766.83
2019-05-23,14.9,20.0,10.1,11.5,15.6,8.4,34287.10,0.50,0.50,0.00,35681.70
2019-05-24,15.6,18.1,13.1,11.5,14.1,8.7,14400.00,1.30,1.30,0.00,35598.53
2019-05-25,15.0,19.6,12.2,12.4,15.8,9.7,33024.15,6.20,6.20,0.00,35517.41
2019-05-26,11.1,14.5,7.4,7.3,9.2,4.7,24077.87,3.80,3.80,0.00,35438.43
2019-05-27,9.0,12.1,6.8,4.4,6.4,2.0,29476.54,1.20,1.20,0.00,35361.67
2019-05-28,11.0,14.1,8.1,6.9,10.4,3.9,15271.99,1.60,1.60,0.00,35287.22
2019-05-29,8.3,10.2,6.1,3.2,5.2,1.6,31725.87,1.20,1.20,0.00,35215.19
2019-05-30,9.1,11.9,5.9,5.6,8.1,2.5,19793.83,4.80,4.80,0.00,35145.66
2019-05-31,12.0,13.1,11.1,9.3,10.1,8.5,9142.68,3.20,3.20,0.00,35078.71
2019-06-01,12.3,14.4,10.0,10.3,11.7,9.1,25200.00,0.50,0.50,0.00,35014.45
2019-06-02,10.1,14.9,7.7,8.3,13.5,5.4,26343.99,8.10,8.10,0.00,34952.96
2019-06-03,9.0,11.2,6.1,6.2,8.7,3.4,14080.72,19.30,19.30,0.00,34894.34
2019-06-04,9.6,11.6,5.9,6.4,8.0,3.3,28079.52,0.90,0.90,0.00,34838.69
2019-06-05,10.1,12.3,8.3,7.5,9.1,6.0,22632.62,0.60,0.60,0.00,34786.09
2019-06-06,11.4,14.4,9.6,9.4,12.2,6.6,16966.60,0.30,0.30,0.00,34736.63
2019-06-07,10.5,15.9,5.3,9.2,14.5,2.9,32400.00,0.00,0.00,0.00,34690.41
2019-06-08,11.0,16.6,5.3,8.1,13.2,2.7,32400.00,0.00,0.00,0.00,34647.53
2019-06-09,12.7,16.1,9.3,9.5,12.5,6.2,27218.46,1.10,1.10,0.00,34607.73
2019-06-10,14.1,17.4,11.1,11.1,13.6,8.8,25200.00,1.30,1.30,0.00,34570.83
2019-06-11,12.4,17.1,8.4,9.6,13.2,5.9,32714.79,0.00,0.00,0.00,34536.84
2019-06-12,14.2,15.6,11.8,11.0,12.9,9.2,116.30,13.80,13.80,0.00,34505.79
2019-06-13,11.5,15.9,7.7,9.1,12.5,5.1,32743.58,0.40,0.40,0.00,34477.71
2019-06-14,11.8,15.9,8.4,9.6,12.6,6.4,28800.00,0.50,0.50,0.00,34452.61
2019-06-15,10.1,14.9,7.3,8.5,13.6,5.4,32400.00,0.20,0.20,0.00,34430.50
2019-06-16,10.6,15.8,7.2,8.8,14.5,5.1,31573.82,0.20,0.20,0.00,34411.42
2019-06-17,9.8,16.0,5.4,7.3,13.8,3.0,32453.95,0.00,0.00,0.00,34395.37
2019-06-18,9.3,12.2,5.6,5.9,9.0,3.1,17684.16,3.30,3.30,0.00,34382.38
2019-06-19,7.0,10.8,4.3,4.5,7.6,1.7,32400.00,0.20,0.20,0.00,34372.45
2019-06-20,7.3,10.2,5.7,5.1,8.3,3.6,23910.56,7.60,7.60,0.00,34365.59
2019-06-21,7.6,11.5,5.1,5.1,8.8,2.1,32400.00,5.10,5.10,0.00,34361.84
2019-06-22,7.3,10.9,3.2,5.2,9.0,0.8,32400.00,6.30,6.30,0.00,34361.18
2019-06-23,5.7,11.4,1.8,3.6,9.6,-0.7,32400.00,0.00,0.00,0.00,34363.64
2019-06-24,5.9,13.3,1.8,3.5,11.3,-0.6,30688.75,0.00,0.00,0.00,34369.22
2019-06-25,7.3,15.8,1.0,4.4,13.2,-2.4,32400.00,0.00,0.00,0.00,34377.92
2019-06-26,8.1,16.5,2.8,5.6,14.0,-0.2,32515.40,0.00,0.00,0.00,34389.77
2019-06-27,10.8,15.8,5.8,7.4,12.1,3.0,32517.31,0.00,0.00,0.00,34404.74
2019-06-28,13.6,17.5,10.6,9.8,13.8,5.9,32518.06,0.00,0.00,0.00,34422.86
2019-06-29,13.0,15.6,9.3,8.7,11.2,5.1,21508.35,18.10,18.10,0.00,34444.30
2019-06-30,10.2,13.8,7.3,6.1,8.9,3.6,28800.00,0.00,0.00,0.00,34469.13
